road_type_score,avg_speed_kmh,turn_count,elevation_gain_m,weather_score,time_of_day_score,distance_km,sharp_turn_count,u_turn_count,intersection_count,signal_count,roundabout_count,lane_change_count,traffic_density_score,comfort_score
0.7,57.70471052911427,5,129.55585972141105,0.3881709095177397,0.75,48.7112655750797,14,3,17,5,1,1,0.3228095430619038,59.222233033286365
1.0,12.505694613632766,56,106.59108030036897,0.5638191250676405,0.75,12.336010242012387,13,3,66,32,6,5,0.6500564173524608,39.99336155736137
0.7,32.199080216030005,30,101.46297299692033,0.20473981634709681,0.75,39.98483409966999,2,3,32,13,3,2,0.7908948948577106,50.602935230027924
0.85,51.36532765596338,5,101.12140862717496,0.9158577418457908,0.75,27.17813343277214,18,1,10,2,7,6,0.6248571438631072,73.23144027979838
0.7,66.5653510075211,78,9.38141332418022,0.9231704357370666,0.75,11.852040345806664,5,4,87,26,1,0,0.7046416083896869,56.17465347295696
0.85,60.15266499865696,28,45.634920902651935,0.1460703839583538,0.75,3.500860730115805,1,3,40,14,5,0,0.2831564322640741,61.05664231502683
0.55,76.83723907135214,66,42.56554779372432,0.7241589492063322,0.75,38.236163839833374,8,0,70,16,5,9,0.2776365814792966,50.865018422290476
1.0,35.17902377983368,74,296.58315144585663,0.07523850775191299,0.4,16.50704712671652,12,2,75,15,1,3,0.8807526056844772,41.765606593363444
0.7,60.845734688722594,2,6.6497267671835285,0.5985476179800978,0.75,19.403715375190128,17,1,4,0,5,6,0.23946388863476004,71.18481500962557
0.55,17.932801905171292,27,50.12209690559947,0.17865365082599638,0.75,24.776321609201542,11,4,33,11,0,3,0.42743997103440884,41.190768127118325
0.55,47.22989712248862,73,292.25235259760905,0.14570525248920385,0.4,25.852550245594102,3,0,82,31,3,8,0.9501572632328448,40.99119788827018
0.55,77.51447496591409,47,188.4769781430013,0.004119817392669867,0.75,11.103093271550142,6,1,56,12,1,7,0.5670936907999482,45.94399283426537
0.85,72.40607680861396,79,135.2001361820194,0.9408571368674034,0.75,33.861457519235074,11,1,90,35,3,4,0.7396308640402631,57.81929915520708
0.7,99.15784634549611,9,23.628279913910966,0.8292524915204579,0.95,34.9344590178378,10,2,13,5,0,0,0.3773522946039579,73.06914502527457
1.0,35.01020133889804,32,200.898348489863,0.07747555725795907,0.4,7.972745300462931,6,2,34,16,6,2,0.41641030422499165,48.014713944588394
0.7,54.837036925658126,66,41.34089630438036,0.5993756100670233,0.75,27.112567455716484,9,4,69,31,7,7,0.6072004379631071,46.726376095320255
0.55,39.65773723965971,68,201.35583664775447,0.23289823479923288,0.4,30.85370806313736,8,3,73,35,3,6,0.7104800386262737,31.58529018250501
0.85,49.654280265325724,11,293.7529491600175,0.2640158821396067,0.75,10.126325626614326,1,2,18,8,7,7,0.968368896871346,67.11112031850332
0.85,87.12551168824493,56,159.59179758508583,0.8741703216759925,0.4,44.82864419993643,4,4,67,22,2,0,0.6595359764205566,54.446678918934744
0.55,71.5788167669638,43,64.22539635079823,0.11432574560120223,0.75,24.65846719758913,9,1,49,16,0,1,0.2767752783569055,45.78807044740473
0.55,89.41970722128235,12,187.58512526387946,0.6014901356630435,0.75,6.636389525634841,13,3,23,6,3,9,0.4935354579868574,62.84389274916835
0.35,28.315999749869782,23,153.87890633738488,0.4012555349790091,0.75,17.385412703438544,15,0,25,8,4,6,0.3953340697022156,45.06849395061987
0.85,88.60250060572942,43,159.94207908319382,0.1908005996302896,0.75,24.37106196545804,1,1,44,10,3,4,0.4035209764602799,60.64986088986756
0.85,15.378604676054598,56,143.43208383599904,0.4519180752626625,0.75,1.4970635009544928,18,4,58,23,7,4,0.6043099595254955,38.55873732603794
0.7,89.97393523934372,15,202.12217227306675,0.9404892871061282,0.75,2.563583909176229,8,0,19,3,7,9,0.453333138537168,71.7931334800321
1.0,39.61664015146551,20,171.5836087221006,0.7816100492305522,0.75,3.7205091702202786,13,1,33,8,6,8,0.4314471065136193,63.58442953738904
1.0,38.312887007265985,75,296.09852323631185,0.13211140136366695,0.75,27.36862606907223,14,2,81,21,0,0,0.9744151687571567,41.082737176801274
0.85,56.08797190287975,50,247.75902631269565,0.8494297397176472,0.75,17.468321615638537,18,4,63,30,4,4,0.6671669009159269,44.56921208574717
1.0,94.66211689509086,20,79.40951331330197,0.9374405289874431,0.75,44.762098354743976,7,0,27,6,5,6,0.40942306341091017,75.34115037973706
0.55,14.300322821326484,59,217.72695657149208,0.27696428084220726,0.75,28.402459744115824,14,2,64,29,3,4,0.42069554053608704,28.25687948936969
0.55,41.70078775636708,50,64.29010481542036,0.33341969551534767,0.95,38.23492011222464,7,0,64,15,6,9,0.8488224906447368,46.02392126201265
0.7,87.09147898150022,20,234.70392242441736,0.12630992662205498,0.75,34.669525660998545,3,3,32,12,3,6,0.9091806601776802,63.10796205963596
0.55,45.644902969192,5,44.26729199320265,0.34494010442174217,0.4,26.495715634648548,5,3,6,1,0,0,0.7432249641764095,62.69570197902936
0.85,27.92412078373603,72,142.06615006417144,0.6731407971396123,0.95,37.49130154849111,10,4,82,24,4,4,0.5451574596118589,42.1234903454011
1.0,48.23147631982706,64,237.18185949182237,0.2721550150962677,0.75,27.690579440518718,11,0,65,32,7,5,0.8116592085509942,49.29834407667659
0.35,44.69972513425024,75,84.0338106919696,0.006825010766919992,0.75,19.887358954332075,8,3,84,22,4,5,0.9499055130943506,36.805394244918986
0.55,92.3874581320033,57,251.13573753949893,0.3385446476334715,0.95,22.35443679287477,17,1,67,17,3,3,0.3329604538930462,47.7622992707751
0.7,78.57409381687874,77,193.2452127101916,0.4531740289687326,0.75,42.08656563765019,16,1,81,30,7,4,0.8893645186532166,52.93983435948874
1.0,55.46040001696057,5,119.25669873216475,0.5663560374207093,0.75,28.600404348053797,2,3,15,6,5,7,0.8790580946743716,78.80609685050571
0.7,98.9533510049414,64,127.02501279188155,0.6838251043580197,0.95,19.487511259953465,12,3,77,38,6,5,0.49320156988533415,47.93292536434306
0.85,51.874977814833095,33,277.7974601759566,0.061784344228770105,0.75,9.807414427726156,5,4,37,15,2,0,0.4334288875094172,49.72312141259802
0.35,15.24140477382477,55,65.33730000371378,0.4697519452994411,0.75,25.27253426788356,13,4,55,20,0,4,0.65224811686279,27.77316904079648
0.55,33.604688963348636,74,208.00878455241306,0.2663624626840184,0.75,13.36780136709126,0,1,74,23,0,6,0.4178350231262387,37.184808083457185
1.0,49.24634321973814,2,212.18826172246062,0.9479695655444975,0.4,47.82341402829014,3,2,10,3,1,7,0.31630184423999685,68.01556115061294
1.0,24.12123617315081,41,276.734907955091,0.35989850979392257,0.75,25.05812214790332,17,0,54,20,4,3,0.9624631244669002,47.83193181643874
0.35,95.28086136916387,61,213.9492806272022,0.10012369871987037,0.95,1.438465420573599,10,2,75,19,4,1,0.5930926320747409,39.35228492605867
1.0,79.01640080359958,5,175.3402254175125,0.041491490771571105,0.4,5.550982285229236,10,4,11,4,7,3,0.5778048670081826,68.22183026283234
0.85,34.14584803849954,5,270.7567617048879,0.26540588759490646,0.75,14.931900093816584,7,2,12,3,1,5,0.3008825158592619,60.81133768366706
1.0,63.17240801661242,62,248.73960889451942,0.1788787388826426,0.75,5.51597924321724,3,4,73,25,3,5,0.6033222921868167,47.26680295547582
0.7,74.93042413986149,19,215.03293645026787,0.6497996268787427,0.75,44.80414904927467,1,2,31,8,3,5,0.7942664123156544,67.06290036017262
0.85,94.71510360161182,20,9.773514717652343,0.8469665417076332,0.75,42.86322677322601,0,1,24,7,0,0,0.398437042802126,80.68766698065355
0.7,89.34718142578696,1,112.05612547210842,0.3125587034702625,0.95,48.57221393496108,9,4,3,1,3,6,0.49511092574494725,66.3558866820529
0.85,56.36730035243923,55,189.5669016605563,0.5777914549604904,0.75,35.61681510284668,16,1,67,14,2,6,0.34313223086714373,44.67350474087496
0.55,79.71873578137158,9,156.6751573070295,0.7303052769810532,0.75,32.62776276438878,6,2,11,2,2,4,0.48406057046622997,69.54369967607289
0.35,60.59302784448265,69,95.79549794935316,0.39848768913933497,0.75,46.25133525689306,6,3,80,19,2,3,0.8890252400004461,41.04078787345895
0.7,59.74335010409861,22,43.32717465293295,0.06632561133806758,0.75,47.37326409550989,12,3,24,6,1,2,0.3896480566231211,51.580930109686136
0.85,20.32677625043727,29,165.89897480667648,0.22918491092778526,0.4,43.996904301296524,0,0,29,7,5,7,0.22363327841358702,55.833760386584856
0.55,21.352389221453684,77,85.7752727586639,0.8830658080886833,0.75,43.21216934717131,0,3,87,37,6,7,0.628978551369846,46.61589881007997
0.85,57.65802535202117,36,69.90014694269891,0.8244802662548949,0.95,33.91345951674267,12,0,46,15,2,2,0.663593803744515,59.48990805470951
1.0,34.1975390481106,54,119.68746811648006,0.08653252882391704,0.75,1.0786914147425952,0,2,56,19,7,4,0.4631285793675439,41.24642767427933
0.55,11.893321221442177,48,235.64742996428058,0.2239487233672408,0.75,22.046335466152982,5,0,60,23,1,7,0.71325499398376,42.96053164437259
0.85,75.0555283510191,33,146.35605070989365,0.76916528212332,0.95,32.147475787788025,9,0,34,14,0,9,0.2303216217110472,62.73071756151227
0.7,12.923793702114846,43,64.94766314960098,0.48589823198882,0.75,27.809241641785633,0,0,50,10,0,9,0.4724590062607321,48.434732099126336
1.0,63.57491569936491,21,35.07094268401452,0.7599670316957243,0.75,41.235204864652744,4,1,30,13,5,5,0.3156574963312695,71.23665114578559
0.55,58.527441471458296,30,149.69617913244,0.2110924716621465,0.95,41.12621154919236,1,0,43,21,7,1,0.38384487121712996,54.07932184751072
0.85,97.1933221520024,6,238.30991952667037,0.9526981391702748,0.4,30.335418463618677,2,4,15,3,2,0,0.5060274997795662,72.08097786429032
1.0,53.57918254128775,20,195.8454070961821,0.7836074487998993,0.75,2.07770860969412,2,2,25,9,7,6,0.5947284662705085,70.18545729974069
1.0,15.724129274001761,15,69.6446640429749,0.19745232482600805,0.75,19.09716766440117,17,1,19,3,7,1,0.27455957968129674,56.14469933460722
0.85,59.65191710258155,19,131.0119757068477,0.5584492006799889,0.75,12.212012681830222,7,4,19,4,1,9,0.28105534557055195,60.83306591178838
0.7,85.69865535544913,42,256.5691090032206,0.11309712809625783,0.75,17.60061732900729,8,2,43,12,2,9,0.7392358862354673,49.18912052809986
0.85,99.71643558532959,43,53.29677235585167,0.36143481512650255,0.4,31.24734007128703,1,1,44,19,5,3,0.5233059221741625,64.30196654527268
1.0,48.73088563201652,46,159.62417120486913,0.6596213684755208,0.75,4.25663323145365,1,2,52,20,5,5,0.3412175625237627,56.83139376345159
0.85,38.826886824706826,18,106.86945262825246,0.3301276879287717,0.4,2.089860403399605,15,3,32,10,3,6,0.3879336639628302,47.86254315006201
0.35,91.5987967256799,47,37.253926448855815,0.6567583957579679,0.4,22.406772883034918,6,2,58,19,1,6,0.7760449984664748,51.095466554401746
1.0,27.211791616850924,78,14.97117627326947,0.24477946466076195,0.75,39.8851177801346,3,3,84,28,1,6,0.24140708242481035,43.59421743819694
0.85,65.3886023529634,68,166.76141539373856,0.721206780533067,0.95,2.504230155329041,4,3,73,21,1,3,0.6069944938964702,53.43788894443119
0.85,46.514298176285294,10,6.224662122113678,0.3595895739199291,0.75,42.603380669560124,0,2,23,10,1,9,0.4882569924142858,70.65235798385271
0.55,13.697412845999976,78,31.033835007880473,0.7904812709114372,0.75,19.810102004750387,9,3,85,31,3,9,0.8489177160586805,41.017563062684694
0.85,41.2559626875128,28,104.26928434852236,0.13668991471781355,0.75,6.7935360183271385,12,1,31,10,6,5,0.8320856155430667,55.652880084540804
0.7,33.87056702524072,44,13.056055606728822,0.3619779493522852,0.75,28.807388711107002,14,3,52,17,2,2,0.7513613055522774,46.205208011333696
0.85,71.74820385491381,67,120.13356793556545,0.4639324537746842,0.95,47.66566750979605,0,0,74,35,7,7,0.5078269906806185,58.949931501779595
0.55,95.39114479227263,35,39.1095072530673,0.42384552450057666,0.95,27.583132052901938,17,1,37,15,0,0,0.7049890157543846,55.515387013212994
0.85,34.1242468640774,47,104.96192721004618,0.43309450452034004,0.75,34.6451030335126,13,1,49,11,5,7,0.7118789971174382,53.44908572068692
1.0,83.03193452365136,14,237.34790612702048,0.4448033333450726,0.95,41.004643057659976,17,1,25,8,7,4,0.46575989727987227,65.12430883990734
0.35,14.982383524456857,43,187.9093033429974,0.9888035252326512,0.75,40.16766599012357,11,0,54,15,4,7,0.9039799048109545,42.53657235167516
1.0,58.43089090358318,66,133.62032333625274,0.19315710326965474,0.75,4.582817697173244,11,0,74,36,4,3,0.9878860251849142,57.238926946069796
0.7,16.349505733890513,73,27.549992356548124,0.7686638305086043,0.75,37.30877524831532,4,0,81,26,1,1,0.4515519771565476,42.25013686144758
1.0,94.06296920175754,39,185.74489779441993,0.551788781106658,0.75,47.52302872777086,6,0,51,11,7,3,0.8409818408562497,71.34021665668307
0.85,78.97161525016512,13,49.112895752715104,0.41362841810985407,0.75,35.331959465048286,12,0,23,7,1,7,0.6007266131940037,75.98847318483982
0.85,69.21549200841332,62,22.975903158484467,0.6335287171752645,0.75,41.985701791812915,8,4,66,19,0,9,0.570921917490837,51.35095433209868
0.85,84.15067434621979,50,199.19880523788234,0.8535314430998039,0.75,24.791935349544865,5,4,59,22,4,0,0.5092503238737602,55.47909351909841
1.0,68.27678160131468,78,273.61796934630223,0.466638363953086,0.95,16.634396992270702,6,0,91,24,1,4,0.4336202525245077,53.66299166300123
0.7,97.2049957456862,57,138.1780310311567,0.8648013689610676,0.95,34.13572193145282,17,1,70,14,5,5,0.9356062897547892,54.436066627131815
0.7,74.25621530782944,14,12.298773182434209,0.09379833495904988,0.75,25.117798927851343,14,3,14,3,5,3,0.7926520335351182,62.370809845825974
0.85,93.21927486240222,64,264.0893152255623,0.6530842219930989,0.4,44.86915395940585,7,3,66,18,6,3,0.55256234408864,54.29763808886187
1.0,56.541870280957426,54,20.092129837072225,0.3331800613208632,0.75,48.74471646109911,19,4,64,19,7,3,0.8012516928023985,49.543945783944835
0.85,20.535797168367637,75,260.2539728104761,0.38671532727216407,0.75,41.170301307941024,15,0,79,35,7,2,0.7748797514148542,36.17867452588672
0.85,57.53599492807154,9,117.54581196687931,0.5710197509043037,0.95,49.641301256786754,16,2,12,3,3,9,0.4138700014499569,69.05489853528859
0.7,21.418554525678395,41,109.61836158692691,0.4799167982975723,0.95,18.070159321320855,2,3,44,9,4,4,0.3409058407295838,49.91873350851468
1.0,63.324413125876454,10,162.83921383693553,0.3817794385098544,0.95,44.892013558969694,12,3,10,4,7,5,0.8690393530923388,72.69846667966196
0.55,53.424375447489666,15,287.1254452332656,0.3083234218197314,0.75,17.1667478110716,8,1,29,13,3,2,0.8491249704147497,54.72414963673439
0.85,66.03178580495035,72,269.62216352579344,0.6183153022315322,0.95,6.783865689991725,19,3,77,26,0,2,0.9974901376533685,48.24901639692291
0.35,10.904228294934843,77,141.09902649143015,0.5055796518296253,0.4,31.447311070260987,14,4,88,25,0,8,0.21549063727584894,24.400465181834722
0.7,27.53564424898277,18,208.74696930714555,0.3233091255108804,0.75,23.29444308128782,15,0,27,11,6,1,0.6323045494378889,51.600797529654855
0.7,54.21973887209178,30,174.1287757030237,0.2049610188775588,0.4,46.163262438100276,15,0,40,8,4,5,0.7610582007250204,49.21935900071325
0.7,95.54532054302214,72,208.03847371895023,0.7744681959637522,0.95,25.11750049132274,18,3,75,35,5,7,0.6660320497538509,49.33262776255667
0.85,44.52481363196426,52,248.7982380186291,0.7997149245278878,0.95,46.45399638640085,3,2,52,23,2,7,0.7683536214436462,56.202235126335765
0.7,48.19348234482712,7,10.348148660578161,0.21378812698020266,0.75,4.853059492560026,18,4,16,5,4,0,0.30980897176621114,60.789512287977324
0.7,74.322648010596,23,97.72795617836925,0.2616490132446003,0.75,41.6950799515704,18,3,36,10,3,0,0.20121282253606143,52.24910964759719
0.55,64.34134815575062,7,287.79873247016013,0.2391430225014869,0.95,38.196599154754736,1,4,12,2,2,7,0.27442564334528435,63.35041328499369
0.7,36.90335350884999,47,284.80089255747725,0.8845697455765414,0.75,36.278935400448574,5,2,51,25,6,0,0.504047850454225,48.29017305277079
0.55,46.9734756010685,29,3.3662669932387534,0.7741303810618505,0.75,18.401656898370696,12,4,33,14,3,2,0.4631466303014138,49.355632463455336
0.55,29.59298189715092,57,60.432038976709876,0.07457352324998068,0.75,39.40422216388115,14,4,58,17,3,8,0.8992025002885191,30.796810764464244
0.85,96.94193132171877,54,298.13101270330884,0.8326659498270857,0.75,24.68153238299407,9,4,54,11,3,2,0.2668210195424783,53.49962685807157
0.85,21.757094340162375,72,147.84752276984577,0.03685182072579163,0.95,36.04497203335364,9,0,78,30,1,1,0.5541649175610242,42.742472664547535
0.85,43.46531061097775,61,171.85980119005578,0.2531997909830127,0.75,28.059130192473347,3,2,65,32,2,0,0.9662579505656352,42.92861986130664
0.7,12.325507499801008,47,49.926055656735755,0.918991384096615,0.4,8.714545522137142,13,0,49,20,1,0,0.6023229983295957,44.78486903986787
0.7,29.960154274019175,3,268.3006826275589,0.8643312947662094,0.4,4.163370918491809,7,1,16,3,1,9,0.3059200700608896,60.28863966866513
1.0,80.24240245421394,36,69.37928989473386,0.7814345147246148,0.4,18.943145908966784,5,3,41,13,3,2,0.43301373786786757,66.04351964842265
0.85,28.10577090599915,7,56.89428900586096,0.4575472291092496,0.75,46.70665232434657,11,0,9,2,0,5,0.7014331873862176,67.20940671460923
0.7,17.205706227606903,0,68.43672099609846,0.3214141010200078,0.95,26.957016020256102,7,4,5,2,5,6,0.20959158285018528,62.06594502117682
0.35,52.70078618600709,69,275.8865107923026,0.8815458375404567,0.75,40.30741131322667,5,1,74,22,4,5,0.9744802611354169,47.88794246475555
0.7,10.897231126106664,46,210.85401215305475,0.6570740902692122,0.95,29.22170046179274,14,2,59,24,0,5,0.6535814635118453,34.58887447619573
0.7,17.628953898369986,74,230.57891834708252,0.29550885504779345,0.95,47.93735902739844,18,2,82,18,3,8,0.7633113446857027,32.02705978349506
0.7,82.68632826066776,4,113.11090745527582,0.46319587796544825,0.75,19.10332254557544,13,0,11,2,4,3,0.5991688866552125,72.32853430808733
0.85,79.43260103736458,49,272.7531044791684,0.8815002222616192,0.75,3.7954723135206736,2,4,49,19,5,4,0.9663393601926364,59.17257644701069
0.85,92.36249383644065,23,236.82238570181693,0.9034554360782215,0.75,39.252750781973646,17,4,29,13,4,0,0.6713768412333234,64.31221436974569
0.85,86.90638923196745,46,225.17920875219636,0.6593020939717295,0.4,35.56736890822348,9,2,56,14,5,3,0.7295869539230935,52.98031715954911
0.85,71.48580069158362,17,291.2820851018855,0.7325558607170338,0.75,26.84918472967896,13,4,25,8,3,9,0.8886700507507885,67.22188787817583
1.0,14.709957157059655,27,109.85904923800459,0.039297833228803536,0.75,16.99317091632542,13,3,28,10,1,5,0.8892453256471307,45.807864152001336
0.85,80.45637561879917,76,183.29209403876436,0.6046005076371881,0.75,10.224992236782523,6,0,84,36,4,6,0.22253707905742443,52.322864131956266
1.0,86.09597297565044,4,272.97890969316484,0.688992568370977,0.75,24.6315261646394,6,0,9,3,5,1,0.42664070187477726,83.70621239372137
0.35,81.9173931194759,29,237.26668295578574,0.02037714708023164,0.75,33.64386905523386,10,4,31,7,4,9,0.39705450593052954,44.85280046628309
0.55,55.763113177722346,0,169.0136874676845,0.8438589879562556,0.75,29.36543503913945,17,2,7,2,4,5,0.2053159172171272,61.073071403019824
